id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5170279227589690,PtuhAvQqm,7386466768,美人三分阶梯下巴,我敢说美人三分阶梯下巴你敢说美人三分假体鼻吗,,,,,0,0,0,2025-05-25 19:54,,,,,海南,普通用户,非会员,0
5170279153666860,PtuhtfnUU,7591635397,Cerx21s,金玟庭超话建设哪吒塑🌚🌚,,,,,0,0,0,2025-05-25 19:54,金玟庭超话,https://wx1.sinaimg.cn/large/008hLJadgy1i1rzgocsjzj30u00min0x.jpg,,,湖南,普通用户,非会员,0
5170279065585258,PtuhknqYO,7529948595,自動生成用戶_,速转央5+郑姐,,,,,0,0,0,2025-05-25 19:54,iPhone客户端,,,,江西,普通用户,会员,4
5170278963352037,Ptuhae417,7062343560,栴檀小木MUA,周末小结:这个周末过得也很好想吃寿司好久了也终于吃到了呜呜但是真的有点点贵了都没敞开吃就一百多……晚上看了歌手单姐棒棒的！！周六早上天气阴还下点小雨，和另外三个好伙伴打羽毛球，羽毛球的羽毛是彩色的，就像我周六早上的心情一样！就是觉得已经爽打了好久才不到饭点就觉得赚回了好多时间！中午我们去吃了香香饭！然后还和小🍐在楼道录了好几遍的珠玉没有自信发啊不过周天！八百八百八百！成功跑完了，但是现在觉得嗓子有点疼，好像是感冒了不过问题应该不大……,,,,,0,1,0,2025-05-25 19:53,超开心的Android,,,,黑龙江,普通用户,会员,5
5170278964920666,PtuhakE5A,3166437571,kalamei枢,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#好看，爱看,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 19:53,点评,,,,安徽,普通用户,非会员,0
5170278585864493,PtugyoBCB,3926336401,神精险冒向方反,特别好蹭感谢再就业男团、赵雅芝、叶童、莫文蔚、毛不易、岳云鹏、孙越、闫妮、蒋欣、宋佳、殷桃、沙溢、刘谦、王菲、张海燕、梁静茹、陈奕迅、奥运健儿们、唐诗逸、倪妮、沈腾、马丽、薛凯琪、刘惜君、钟楚曦、汪明荃、张智霖、陈小春、周柏豪、艾伦、姚晓棠、薛之谦、许凯、王安宇、白宇、容祖儿、郁可唯、姜妍、汪苏泷、朱洁静在巳蛇春晚的精彩表演！！出出春晚联排备播。有点多套造型阿如那艾伦奥运组（带名字问）白鹿金晨白宇许凯白蛇（带名字问）王安宇曾毅陈楚生陈丽君程潇毛晓彤凤凰传奇黄轩姜妍蒋奇明蒋欣宋雨琦姚晓棠李川李宇春梁静茹玲花刘惜君周柏豪刘学义刘宇宁陆虎陈楚生苏醒张远马丽漫才兄弟宋佳沈腾任敏莫文蔚尼龙毛不易苏有朋孙千张新成汪苏泷谭维维张艺兴马思纯吴磊张含韵张智霖萧敬腾薛之谦闫妮钟楚曦王菲杨宗纬郁可唯薛凯琪李子柒十个勤天（陈少熙和赵小童）王一博周深朱亚文岳云鹏红包明星红包陈哲远梁洁祝绪丹张凌赫黄明昊敖瑞鹏顾茜茜孟子义卢昱晓王星越周翊然宋雨琦黄子弘凡陈都灵陈楚生王鹤棣这个可有钱就是任性！我往红包里塞了现金大奖，能不能抢到就要看你们对我是不是死心塌地啦！这个是真好蹭啊红包陈哲远梁洁祝绪丹张凌赫敖瑞鹏顾茜茜李昀锐孟子义卢昱晓王星越这也太好蹭了这个可以当热搜蹭了这个好蹭这个是真好蹭啊红包陈哲远梁洁祝绪丹张凌赫敖瑞鹏顾茜茜李昀锐孟子义卢昱晓王星越周翊然Hello大家好我们是时代少年团Hello大家好我是时代少年团马嘉祺Hello大家好我是时代少年团丁程鑫Hello大家好我是时代少年团宋亚轩Hello大家好我是时代少年团刘耀文Hello大家好我是时代少年团张真源Hello大家好我是时代少年团严浩翔Hello大家好我是时代少年团贺峻霖Hello大家好我们是TOP登陆少年组合Hello大家好我是TOP登陆少年组合朱志鑫Hello大家好我是TOP登陆少年组合张泽禹Hello大家好我是TOP登陆少年组合张极Hello大家好是TOP登陆少年组合左航Hello大家好我是朱志鑫。偶像梦幻祭天祥院英智日日树涉濑名泉月永雷欧影片美伽朔间零朔间凛月天城燐音天城一彩knightsedenvalkyrie涉英英涉弓桃泉真真泉狮心组泉雷雷泉雷司零凛凛绪零晃零薰宗美美宗燐一彩良燐niki燐露巽宵巽露五奇人元菲新团老叔偷子蝓世界计划啤酒烧烤pjsk天马司神代类东云彰人青柳冬弥宵崎奏朝比奈真冬赵露思虞书欣白鹿哪吒魔童藕饼晓山瑞希东云绘名类司司类类宁宁梦彰冬冬彰杏豆豆杏奏冬瑞绘彰绘p5女神异闻录五雨宫莲joker明智五郎主明明主ive芙aespa吒illit礼水龙注水抗洪newjeans鲸方时赫闵熙珍吴晓梅张元英柳智敏李元僖黄铉辰李龙馥五女一五男一原永一屙永一屙美一屙颜一昼1章昊昼2成韩彬昼3石马修昼4沈泉锐昼5朴乾煜昼6金太来昼7金奎彬昼8金地雄昼9韩维辰符1李羲承 符2朴综星 符3沈载伦 符4朴成训符5金善禹 符6梁祯元 符7西村力吐1申惟吐2金道勋吐3崔英宰吐4韩振吐5韩志薰吐6李炅潣愿1吴是温愿2前田陸愿3yushi愿4金栽禧愿5ryo愿6Sakuya🥐迷1方灿 迷2李旻浩 迷3徐彰彬 迷4黄铉辰迷5韩知城 迷6李龙馥 迷7金昇玟 迷8梁精寅毛1裴珠泫 毛2姜涩琪 毛3孙胜完 毛4朴秀荣毛5金艺琳 墨1金智秀 墨2金珍妮 墨3朴彩英 墨4Lisa击1黄礼志 击2崔智秀 击3申留真 击4李彩领击5申有娜档1崔然竣档2崔秀彬 档3崔杋圭 档4姜太显档5休宁凯  爻1lily 爻2吴海媛 爻3雪允 爻5bae爻6jiwoo 爻7张圭真娃1赵美延 娃2金米妮 娃3徐穗珍 娃4田小娟 娃5宋雨琦 娃6叶舒华芙1金秋天 芙2安宥真 芙3直井怜🐣芙4张元英芙5Liz 芙6李瑞炽1宫脇咲良 炽2金采源 炽3许允真 炽4中村一叶 炽5洪恩採地冰金珉锡地水金俊勉地光边伯贤地电金钟大地火朴灿烈地演都暻秀地舞金钟仁地风吴世勋兔1林娜琏 兔2俞定延 兔3平井桃兔4凑崎纱夏 兔5朴志效 兔6名井南兔7金多贤 兔8孙彩瑛 兔9周子瑜套1金硕珍 套2闵玧其 套3郑号锡 套4金南俊 套5朴智旻 套6金泰亨 套7田柾国礼1卢玧我礼2朴敏珠礼3境萌花礼4李沅禧礼5外园彩羽怪1ruka怪2pharita怪3asa怪4ahyeon怪5rami怪6rora怪7chiquita鲸1金玟池鲸2范玉欣鲸3danielle鲸4姜海粼鲸5李惠仁岸1古贺祐大K岸2村田风雅FUMA岸3王奕翔岸4边义州岸5中耒田悠真YUMA岸6朝仓穣JO岸7重田美琉爱HARUA岸8TAKI高山浬希岸9MAKI宏田力izna1富冈茉衣MAIizna2方智玟JEEMINizna3尹智允JIYOONizna4奈良井瑚瑚KOKOizna5柳莎朗SARANGizna6崔庭银JUNGEUNizna7郑世菲吒1柳智敏吒2吉赛尔吒3金玟庭吒4宁艺卓SAEBI朴振英李秀满方时赫JYPSMHYBE肖战王一博鞠婧祎杨颖赵丽颖杨幂迪丽热巴古力娜扎何炅黄磊王俊凯王源易烊千玺马嘉祺丁程鑫宋亚轩刘耀文张真源严浩翔贺峻霖朱志鑫张泽禹张极左航苏新皓张峻豪余宇涵童禹坤陈天润穆祉丞邓佳鑫黄朔张子墨官俊臣张桂源张函瑞王橹杰李嘉森左奇函陈奕恒杨博文杨涵博张奕然魏子宸陈思罕陈浚铭智恩涵聂玮辰王烁然博君一肖文轩碗盆文严文棍铲极禹奇文桂瑞翔霖风年祺鑫凯源千凯千桂恒桂奇桂文奇恒奇奕奇铭文恒文铭铲棍鲫鱼朱苏苏朱左邓极航,,,,,0,0,0,2025-05-25 19:52,嘻嘻画饼大师,,,,福建,红V,超级会员,1
5170278310351944,Ptug71tyw,7645197663,泥塑零嬷,,,,,,0,32,39,2025-05-25 19:51,东方曜carry全场,"https://wx3.sinaimg.cn/large/008lot9Jgy1i1rzdgf9z1j30u00h2q4a.jpg,https://wx1.sinaimg.cn/large/008lot9Jgy1i1rzdgz29cj30u01v0dm5.jpg",,,福建,黄V,会员,3
5170278200250924,PtufW13ha,6573997437,吧巴拉巴拉拉,同事关系和谐到什么程度呢？有的妹妹休假了还会在群里分享自己的生活发点小猫小狗啦或者是发下班后买的淀粉肠而我则是把单位的马桶刷干净了发群里,,,,,0,0,0,2025-05-25 19:50,iPhone 15,,,,江苏,普通用户,会员,6
5171052339794762,PtOoxF642,5599929446,愤怒的山东人玩微博,我真的很喜欢花3块钱抽一发这个。,,,,,0,5,3,2025-05-27 23:06,iPhone 12,https://wx3.sinaimg.cn/large/0066YJsGly1i1ug9bk49nj30wi144jyz.jpg,,,山东,普通用户,会员,4
5171052142398762,PtOoea41I,1864135524,电影票房,#每日票房粗报#5月27日（周二）全国共排映34.1万场，观影人次40.0万根据初步统计产出票房1570万#星际宝贝史迪奇#506万，累计7303万；#水饺皇后#300万，累计3.91亿；#猎金·游戏#282万，累计2.83亿；#人生开门红#118万，累计1.33亿；#情书#重映53万，累计8525万；#哪吒之魔童闹海#45万，累计154.14亿；#风味快餐车#点映41万，累计82万；#幽灵公主#35万，累计1.07亿；#苍茫的天涯是我的爱#29万，累计8704万；#大风杀#27万，累计5538万；#雷霆特攻队*#27万，累计1.15亿,,,,"每日票房粗报,星际宝贝史迪奇,水饺皇后,猎金·游戏,人生开门红,情书,哪吒之魔童闹海,风味快餐车,幽灵公主,苍茫的天涯是我的爱,大风杀,雷霆特攻队*",3,22,66,2025-05-27 23:06,微博网页版,"https://wx3.sinaimg.cn/large/00229IO0gy1i1ug8u80vpj60nl0cz77p02.jpg,https://wx2.sinaimg.cn/large/00229IO0gy1i1ug8vpj0tj60lt0g5ag802.jpg",,,四川,金V,超级会员,2
5171051991403048,PtOnZ5SZO,7459194391,1956-L,：生日快乐。我的男孩。,,,,,0,0,0,2025-05-27 23:05,iPhone客户端,,,,甘肃,普通用户,非会员,0
5171051937401770,PtOnTv3xo,7368608254,小尘不吃梨,我重生了#重生##重生文##哪吒重生#,,,,"重生,重生文,哪吒重生",0,5,1,2025-05-27 23:05,小尘的iPhone 14 Pro,https://wx2.sinaimg.cn/large/0082FVCegy1i1ug7czve0j30u014045u.jpg,,,上海,红V,超级会员,1
5171051929538032,PtOnSE1he,7872497388,呆萌de小标注,@ENHYPEN怀孕一下抄袭哪吒事件,,,ENHYPEN,,1,2,2,2025-05-27 23:05,宝子你继续iPhone客户端,https://wx2.sinaimg.cn/large/008AMcckgy1i1ug81p7fgj30wi0iaac9.jpg,,,广东,红V,超级会员,1
5171051865834685,PtOnMotRP,7381800849,在允饲养员,卧槽特么的前几个星期天天发的禁欲照呢？我的吸血鬼怎么变哪吒了,,,,,0,0,0,2025-05-27 23:05,微博轻享版,,,,广东,普通用户,非会员,0
5171051786667696,PtOnErYzu,1769830051,Pure-wskk007,今天山东高密友道化工厂🏭爆炸震碎一公里外玻璃已致5人往生6人失联19人受伤🚑55辆消防车🚒救援前一天的☯️《止一》正道三叉戟🔱震撼预警图文🚔#山东一化工车间爆炸震碎周边玻璃#佛教超话道教超话上帝告诉我们超话中国诗词大会超话山东消防超话,,,,山东一化工车间爆炸震碎周边玻璃,0,0,0,2025-05-27 23:04,山东消防超话,"https://wx2.sinaimg.cn/large/697d76a3gy1i1ug6ohj1qj20u02arh0x.jpg,https://wx2.sinaimg.cn/large/697d76a3gy1i1ug6wf86qj20u035zqnq.jpg,https://wx2.sinaimg.cn/large/697d76a3gy1i1ug75t6sbj20u036ctuc.jpg,https://wx3.sinaimg.cn/large/697d76a3gy1i1ug7g20hej20u01uc7ew.jpg",,,贵州,普通用户,非会员,0
5171051667392699,PtOnsv1b5,6498080936,·来一碗面条·,哎呦我去一说魔童降世我就想起来昨天运动会开幕式哪吒敖丙那一群。。我和zjhy在看台笑的要昏过去了。。别闹了行吗,,,,,0,0,0,2025-05-27 23:04,Redmi K40,,,,山西,普通用户,非会员,0
5170264214080315,PttTnh7tx,6527306887,祺艺心源,#魔童哪吒0726生日快乐#,,,,魔童哪吒0726生日快乐,0,0,0,2025-05-25 18:55,魔童哪吒超话,,,,山西,普通用户,非会员,0
5170264167421138,PttTiv8zM,2690359652,绽放的仙人掌花,滴滴答滴滴答考完啦,,,,,0,1,0,2025-05-25 18:54,荣耀X20,https://wx2.sinaimg.cn/large/a05ba164gy1i1rxqsidg3j20u00fkacp.jpg,,,湖南,普通用户,非会员,0
5170264100311344,PttTc1iZG,7406857566,樾知轨道,#麻辣烫轻奢#杨国福点你呢,,,,麻辣烫 轻奢,0,0,0,2025-05-25 18:54,iPhone客户端,,,,河南,黄V,非会员,0
5170264062563075,PttT8aKLV,5484131641,SalvatoreCanWait,星际宝贝改编得好敷衍…美国人有自己的哪吒2…,,,,,0,4,2,2025-05-25 18:54,iPhone 14,,,,广东,普通用户,会员,5
5170264008820915,PttT2B0IP,7736273272,宋要开欣芽,宋亚轩超话🐬#宋亚轩这是我的西游#🐚#宋亚轩廿一破晓镌光出鞘#喜欢一切明亮温暖的事物，除夕的烟火夜晚的街灯以及你眼底的星光。“我真的爱你”#腾讯音乐由你榜#Q音：Kspr.Kspr.-时代少年团-宋亚轩#宋亚轩spr.#@时代少年团-宋亚轩【宋亚轩公益】【宋亚轩人气TOP】L宋亚轩的留声机的微博视频,,,时代少年团-宋亚轩,"宋亚轩这是我的西游,宋亚轩 廿一破晓镌光出鞘,腾讯音乐由你榜,宋亚轩spr.",0,0,0,2025-05-25 18:54,宋亚轩超话,,"http://f.video.weibocdn.com/o0/3Zp0aWFulx08nXz0RZRK01041201JtTp0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748865462&ssig=7tRa%2FH1EwV&KID=unistore,video",,广东,红V,超级会员,1
5170263983395586,PttT0eflw,5576294358,七七软敷敷,绍兴帮抢需要的可以私信,,,,,0,3,7,2025-05-25 18:54,君君老婆的iPhone 13,,,,江西,红V,超级会员,1
5170263982610193,PttT0aX1T,7749461872,Love_Song亚蛋儿,宋亚轩超话🐬#宋亚轩这是我的西游#🐚#宋亚轩廿一破晓镌光出鞘#喜欢一切明亮温暖的事物，除夕的烟火夜晚的街灯以及你眼底的星光。“我真的爱你”#腾讯音乐由你榜#Q音：Kspr.Kspr.-时代少年团-宋亚轩#宋亚轩spr.#@时代少年团-宋亚轩【宋亚轩公益】【宋亚轩人气TOP】L宋亚轩的留声机的微博视频,,,时代少年团-宋亚轩,"宋亚轩这是我的西游,宋亚轩 廿一破晓镌光出鞘,腾讯音乐由你榜,宋亚轩spr.",0,0,0,2025-05-25 18:54,宋亚轩超话,,"http://f.video.weibocdn.com/o0/3Zp0aWFulx08nXz0RZRK01041201JtTp0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748865462&ssig=7tRa%2FH1EwV&KID=unistore,video",,浙江,普通用户,非会员,0
5170263884824710,PttSQkf7U,7869758181,等一瞬间雨停,第五人格调香师超话晚上好香香宝贝,,,,,0,0,1,2025-05-25 18:53,第五人格调香师超话,,,,河南,红V,会员,3
5170263826105799,PttSKpCoD,7439141308,七月的第十缕风与忍冬,就在刚刚我发现茶百道的黑糖珍珠奶茶比陈文鼎好喝一定要换鲜奶,,,,,0,7,4,2025-05-25 18:53,电电废话小天才,,,,浙江,红V,超级会员,1
5170263785475188,PttSGmYlu,7403145890,Ruii_cherry,开心的一天！第一次摸到环尾狐猴,,,,,0,2,3,2025-05-25 18:53,iPhone客户端,https://wx4.sinaimg.cn/large/00850QqSgy1i1rxpfal5lj32c0340b2c.jpg,,,浙江,普通用户,非会员,0
5170328344727318,PtvyOjPN4,7573900419,DanicVenus,这几天简直晕的昏天暗地的（没病只是虚）也没心情发围脖但是π小星真的好萌@蒲熠星,,,蒲熠星,,0,0,0,2025-05-25 23:10,OPPO Reno12,,,,浙江,普通用户,会员,3
5170328293607569,PtvyJf8uB,2635159794,法治成都,【#禁毒短视频#《哪吒斩毒记》】“三、二、一！上链接！朋友圈爆款秒杀！”“上头电子烟，试试就一秒，全网都在嗨！”正当申公豹蛊惑敖丙的关键时刻，“洛洛”带着哪吒及时赶到……同看浙江省海宁市禁毒非遗皮影剧，一起铲除毒魔！#对毒品说不#L中国禁毒在线的微博视频,,,,"禁毒短视频,对毒品说不",2,22,20,2025-05-25 23:09,微博视频号,,"http://f.video.weibocdn.com/o0/CoEj5s6Hlx08orCwFVZ601041200W6yN0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748865470&ssig=oUljk9mUdC&KID=unistore,video",,,蓝V,超级会员,1
5170328277353426,PtvyHuQXE,2245916060,小皮皮猪_,匆匆忙忙赶时间没想起来看天气落地傻眼了温差十几度的穿短袖胳膊冻的起鸡皮疙瘩还好知道穿了条长裤,,,,,0,0,0,2025-05-25 23:09,iPhone 13,https://wx4.sinaimg.cn/large/85ddf59cgy1i1s4qg62prj22c0340qv5.jpg,,,云南,普通用户,会员,7
5170328193736430,PtvyzfG10,5899547356,一纸平行线计划,太遗憾了,,,,,0,0,0,2025-05-25 23:09,又画了个饼Android,https://wx2.sinaimg.cn/large/006rfTLCgy1i1s52wtyxcj30u00sw10g.jpg,,,广东,普通用户,会员,5
5170328160174366,Ptvyw0Jmm,7474650164,极端_heart,去贵州吃折耳根吗孝素全国巡演请按照这个标准来,,,,,4,27,201,2025-05-25 23:09,,"https://wx1.sinaimg.cn/large/0089QRXCgy1i1s51ojl5ij30n01dsalu.jpg,https://wx3.sinaimg.cn/large/0089QRXCgy1i1s53ktd08j30mj12sqhb.jpg",,,广东,金V,超级会员,2
5170328080226142,Ptvyo0WPs,7779822956,孤孤独岛屿,K那些都不是我,,,,,0,0,0,2025-05-25 23:08,网易云音乐,,,,江西,普通用户,会员,1
5170328076290743,PtvynqovB,2690484600,珑盈123_,,,,,,0,0,1,2025-05-25 23:08,iPhone 16 Pro,https://wx3.sinaimg.cn/large/a05d8978gy1i1s78d0m9dj22nm3jiu0y.jpg,,,江苏,普通用户,会员,6
5170328060040457,Ptvym0awx,7334456237,萝萝萝北卜,救命一上线看到哪吒了这什么造型,,,,,0,6,3,2025-05-25 23:08,Android,,,,四川,普通用户,非会员,0
5170328053750330,PtvylfJDc,7522250921,边伯贤的老婆016,中国文化输出：新时代的浪潮与远航在全球化的宏大叙事里，文化输出作为国家软实力的关键载体，正以全新的姿态重塑世界文化版图。近年来，中国文化输出成绩卓著，从古老的文化精髓到新兴的创意表达，多元文化形态在世界舞台上熠熠生辉，彰显出中华文化独特的韵味与强大的生命力。传统文化作为文化输出的坚实根基，不断突破地域与文化的界限，焕发出新的活力。2024年，中国春节申遗成功，这一蕴含着团圆、祈福与传承意义的传统节日，早已不局限于国内庆祝，而是成为全球共享的文化盛宴。舞龙舞狮、贴春联、吃年夜饭等习俗，在世界多地生根发芽，吸引着各国人民参与其中，感受中国文化的温暖与魅力。同样，中国的传统艺术也备受青睐。在海外，中国传统戏曲的专场演出常常座无虚席，演员们精湛的技艺、华丽的服饰以及独特的唱腔，让外国观众沉浸于东方艺术的独特意境中，领略到中国传统文化的深厚底蕴。在新兴文化领域，中国文化输出同样成绩斐然。网络文学作为中国文化出海的先锋力量，凭借丰富的想象力与东方文化内涵，在国际市场上收获了大量粉丝。玄幻、仙侠等题材作品，将中国独特的神话传说、武侠精神与奇幻元素相融合，为海外读者打开了一扇通往东方幻想世界的大门。例如，起点国际上的众多中国网文翻译作品，引发了海外读者的热烈追捧，他们在评论区交流对作品的喜爱，甚至自发创作同人作品，形成了独特的网文出海文化圈。国产游戏也成为文化输出的新名片。以《原神》《黑神话：悟空》为代表的国产游戏，将中国传统建筑、神话故事、音乐绘画等元素巧妙融入游戏场景与剧情中，以精美的画面、丰富的玩法吸引全球玩家。在《原神》里，璃月地区的建筑风格参考了中国古代建筑特色，角色设计蕴含着中国传统服饰美学，游戏配乐采用了大量民族乐器，让玩家在游戏过程中全方位感受中国文化的魅力。影视行业的出海成果也令人瞩目。国产电视剧、电影不再局限于国内市场，而是通过国际电影节、海外流媒体平台等渠道走向世界。《琅琊榜》凭借精彩的权谋剧情、精致的服化道，在亚洲乃至欧美地区收获了众多粉丝，让世界看到中国古代历史文化的魅力与家国情怀；动画电影《哪吒》系列，以中国传统神话为蓝本，通过现代化改编与创新的视听语言，全球票房成绩亮眼，将勇敢抗争的中国精神传递给世界观众。当然，中国文化输出的征程并非一帆风顺。语言与文化的巨大差异，使得中国文化作品在海外传播时容易出现理解偏差，西方文化长期占据主流的局面，也给中国文化输出带来了一定的竞争压力。面对这些挑战，一方面，创作者需要深入挖掘中国文化内涵，以更具普适性的方式进行表达，将中国文化与全球共同关注的话题相结合，引发国际受众的情感共鸣；另一方面，要充分利用新媒体平台的传播优势，通过短视频、直播等形式，以更直观、更生动的方式展示中国文化的魅力，降低文化理解门槛。同时，加强国际文化交流与合作，与海外创作者共同打造文化作品，也是促进中国文化输出的有效途径。,,,,,0,0,2,2025-05-25 23:08,nova12系列出色蓝不住,,,,江苏,普通用户,非会员,0
5170327850324759,Ptvy11mu3,1653195985,深圳博物馆,#深圳博物馆##第二十一届深圳文博会#文博会第四日！深博带您看——中国国家版本馆“一总三分”携哪吒主题版本展惊艳亮相！深圳博物馆超话,,,,"深圳博物馆,第二十一届深圳文博会",3,3,8,2025-05-25 23:08,深圳博物馆超话,https://wx2.sinaimg.cn/large/6289c4d1gy1i1s52awmcej20qncmtu0y.jpg,,,,蓝V,非会员,0
5170248506411997,Pttu2qU3j,7590864678,Song予漆,宋亚轩超话🐬#宋亚轩李宁运动青春产品全球代言人#🐚#宋亚轩自带美颜滤镜#K5：23PM大vocal也是酷拽Rapper宋亚轩《兰花草》➕《哪吒》➕《龙拳》➕《四面埋伏》➕《母系社会》➕《黄昏》➕《甜蜜蜜》L0304亚痞学研究所的微博视频@时代少年团-宋亚轩【喜欢宋亚轩，宋亚轩公益影响力大，宋亚轩人品好，宋亚轩好帅，宋亚轩情商高，宋亚轩皮肤好，宋亚轩身材完美，宋亚轩唱歌好听，宋亚轩跳舞好看】,,,时代少年团-宋亚轩,"宋亚轩李宁运动青春产品全球代言人,宋亚轩 自带美颜滤镜",0,0,0,2025-05-25 17:52,宋亚轩超话,,"http://f.video.weibocdn.com/001KvmcEgx07OcGhPI6s01041204o1pB0E020.mp4?label=mp4_720p&template=720x1280.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1748865482&ssig=%2FxsS3b2Tzp&KID=unistore,video",,广东,普通用户,会员,5
5170248445594156,PtttWntik,7192150625,M酱吖,宋亚轩能量站超话🐬#宋亚轩这是我的西游#🐚#宋亚轩廿一破晓镌光出鞘#喜欢一切明亮温暖的事物，除夕的烟火夜晚的街灯以及你眼底的星光。“我真的爱你”#腾讯音乐由你榜#Q音：Kspr.Kspr.-时代少年团-宋亚轩#宋亚轩spr.#@时代少年团-宋亚轩【宋亚轩公益】【宋亚轩人气TOP】L宋亚轩的留声机的微博视频,,,时代少年团-宋亚轩,"宋亚轩这是我的西游,宋亚轩 廿一破晓镌光出鞘,腾讯音乐由你榜,宋亚轩spr.",0,0,0,2025-05-25 17:52,宋亚轩能量站超话,,"http://f.video.weibocdn.com/o0/3Zp0aWFulx08nXz0RZRK01041201JtTp0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1748865482&ssig=kB49A3A3hF&KID=unistore,video",,河北,黄V,非会员,0
5170248442970347,PtttWcsIP,6051520299,por_aaa,diy成功,,,,,0,1,1,2025-05-25 17:52,iPhone客户端,https://wx2.sinaimg.cn/large/006BxyS7ly1i1rvxngq9nj30u00u0wj0.jpg,,,安徽,普通用户,非会员,0
5170248304820466,PtttIke1s,3313568965,muaqiu,哪吒之魔童闹海(2025)我的评分：#电影哪吒之魔童闹海#以热血与温情交织的叙事，重构了传统神话的现代内核。影片延续“我命由我不由天”的抗争精神，升华为对偏见与宿命的集体反抗。,,,,电影哪吒之魔童闹海,0,0,0,2025-05-25 17:51,点评,,,,广东,普通用户,非会员,0
5170248294597208,PtttHjhWw,7951762313,上网我就是皇女,#鞠婧祎露芜衣#🍊#鞠婧祎苏绿夏#怎么不算第一呢,,,,"鞠婧祎露芜衣,鞠婧祎苏绿夏",0,0,0,2025-05-25 17:51,鞠婧祎超话,https://wx1.sinaimg.cn/large/008G8MCRly1i1rvwtvbeuj30k014wwlu.jpg,,,河南,红V,超级会员,1
5170247952240909,Pttt99oXH,7137819154,实在没事干你就去挑粪吧,光影砺新，共赴热望！我正在参与2025#微博电影之夜#线上荣誉推荐，来和我一起点亮银幕闪耀时刻，成为年度影片&影人&角色推荐人吧！>>>O2025微博电影之夜哪吒,,,,微博电影之夜,0,0,0,2025-05-25 17:50,HUAWEI P30 Pro,,,,重庆,普通用户,非会员,0
5170247881459703,Pttt267JB,7019783928,我是麻辣鱼大王,李惠利超话#明朗少女李惠利##李惠利0609生日快乐#每人评论一个刚吃的晚饭或者马上要吃的！我先来：汉堡热度还差好多啊啊啊啊不要等着最后几个小时提心吊胆的做任务啊啊大房子我们gogogo,,,,"明朗少女李惠利,李惠利0609生日快乐",0,3,5,2025-05-25 17:50,李惠利超话,"https://wx2.sinaimg.cn/large/007F4itqgy1i1rvv18otmj30k00p040z.jpg,https://wx2.sinaimg.cn/large/007F4itqgy1i1rvv1tf0sj30qo0xc44b.jpg,https://wx3.sinaimg.cn/large/007F4itqgy1i1rvuju7rpj30u00w140t.jpg",,,重庆,普通用户,会员,2
5170247847117235,PttsYtRw7,1841105853,波波小熊熊,感谢组织又吃又耍又有🎁拿,,,,,0,0,0,2025-05-25 17:50,iPhone客户端,"https://wx1.sinaimg.cn/large/6dbd0bbdgy1i1rvtgeqazj21g90x24bl.jpg,https://wx4.sinaimg.cn/large/6dbd0bbdgy1i1rvu21zokj22dc2lsnpd.jpg",,,四川,普通用户,非会员,0
5170247839259618,PttsXCQQG,7646325301,淋着雨续约黎霜,藕饼超话,,,,,0,0,0,2025-05-25 17:50,藕饼超话,,,,福建,黄V,会员,5
5169967550170464,PtmaT0Ilq,7859186599,不吃蛋挞兔,哪吒你让我输的好惨,,,,,0,6,4,2025-05-24 23:16,五女一送的Android,https://wx4.sinaimg.cn/large/008zSlsbgy1i1qzomki6oj30qo146q7i.jpg,,,广西,黄V,会员,2
5169967474414612,PtmaLiwrq,7860414013,璀璨哭咪,一百@冬时区,,,冬时区,,0,2,2,2025-05-24 23:16,微博仅供参考,https://wx4.sinaimg.cn/large/008zXuLbly1i1qzo0yufvj30yi0gtmy8.jpg,,,山东,红V,超级会员,1
5169967454224736,PtmaJhJ2U,6339314444,麻辣椰九x,开直播是为了让大家看看自己的美貌，代露娃太贴心了，让粉丝也跟着沾光看美貌了,,,,,0,0,9,2025-05-24 23:15,,,,,吉林,红V,超级会员,1
5169967411763829,PtmaF7oQR,7547287396,_序海缘,金额太少抽不了，前十个评论的赞赏微博正文不是评论这条是🔗里面的,,,,,0,11,1,2025-05-24 23:15,为你写的情诗,,,,湖北,红V,超级会员,1
5169967393675397,PtmaDfq8B,6563536932,酸菜鱼不吃菜,又要端午了生日也快到了在这之前找一条裙子穿吧微胖真的太难找衣服了我还有点骨盆前倾☹️☹️,,,,,0,2,0,2025-05-24 23:15,章昊的小狗Android,,,,江苏,红V,超级会员,1
